date,content_id,watch_hours,release_active,marketing_campaign,festival,holiday,competitor_major_release
2025-06-26,CONTENT_003,2842.2,0,0,0,0,0
2025-06-27,CONTENT_003,2923.22,0,0,0,0,0
2025-06-28,CONTENT_003,3607.73,0,0,0,0,0
2025-06-29,CONTENT_003,3542.92,0,0,0,0,0
2025-06-30,CONTENT_003,3969.96,1,0,0,0,0
2025-07-01,CONTENT_003,3496.91,0,1,0,0,0
2025-07-02,CONTENT_003,3819.49,0,1,0,0,0
2025-07-03,CONTENT_003,3439.54,0,1,0,0,0
2025-07-04,CONTENT_003,3943.74,0,1,0,0,0
2025-07-05,CONTENT_003,4363.49,0,1,0,0,0
2025-07-06,CONTENT_003,4302.02,0,1,0,0,0
2025-07-07,CONTENT_003,3383.93,0,1,0,0,0
2025-07-08,CONTENT_003,3136.45,0,0,0,0,0
2025-07-09,CONTENT_003,3090.59,0,0,0,0,0
2025-07-10,CONTENT_003,2382.06,0,0,0,0,1
2025-07-11,CONTENT_003,2489.31,0,0,0,0,1
2025-07-12,CONTENT_003,3239.64,0,0,0,0,1
2025-07-13,CONTENT_003,3520.01,0,0,0,0,0
2025-07-14,CONTENT_003,2922.53,0,0,0,0,0
2025-07-15,CONTENT_003,3161.84,0,0,0,0,0
2025-07-16,CONTENT_003,2867.43,0,0,0,0,0
2025-07-17,CONTENT_003,2931.71,0,0,0,0,0
2025-07-18,CONTENT_003,2902.95,0,0,0,0,0
2025-07-19,CONTENT_003,3616.53,0,0,0,0,0
2025-07-20,CONTENT_003,3282.08,0,0,0,0,0
2025-07-21,CONTENT_003,2925.35,0,0,0,0,0
2025-07-22,CONTENT_003,2741.59,0,0,0,0,0
2025-07-23,CONTENT_003,2953.07,0,0,0,0,0
2025-07-24,CONTENT_003,3108.46,0,0,0,0,0
2025-07-25,CONTENT_003,3111.13,0,0,0,0,0
2025-07-26,CONTENT_003,3430.86,0,0,0,0,0
2025-07-27,CONTENT_003,3620.0,0,0,0,0,0
2025-07-28,CONTENT_003,2972.23,0,0,0,0,0
2025-07-29,CONTENT_003,3204.16,0,0,0,0,0
2025-07-30,CONTENT_003,2980.51,0,0,0,0,0
2025-07-31,CONTENT_003,2554.04,0,0,0,0,0
2025-08-01,CONTENT_003,3674.2,0,1,0,0,0
2025-08-02,CONTENT_003,4108.34,0,1,0,0,0
2025-08-03,CONTENT_003,4136.07,0,1,0,0,0
2025-08-04,CONTENT_003,3590.39,0,1,0,0,0
2025-08-05,CONTENT_003,3326.29,0,1,0,0,0
2025-08-06,CONTENT_003,3551.2,0,1,0,0,0
2025-08-07,CONTENT_003,3620.17,0,1,0,0,0
2025-08-08,CONTENT_003,3054.61,0,0,0,0,0
2025-08-09,CONTENT_003,3450.16,0,0,0,0,0
2025-08-10,CONTENT_003,3334.79,0,0,0,0,1
2025-08-11,CONTENT_003,2550.38,0,0,0,0,1
2025-08-12,CONTENT_003,2606.17,0,0,0,0,1
2025-08-13,CONTENT_003,2979.6,0,0,0,0,0
2025-08-14,CONTENT_003,3044.32,0,0,0,0,0
2025-08-15,CONTENT_003,3647.32,0,0,1,1,0
2025-08-16,CONTENT_003,4078.29,0,0,1,0,0
2025-08-17,CONTENT_003,3938.29,0,0,1,0,0
2025-08-18,CONTENT_003,3311.35,0,0,1,0,0
2025-08-19,CONTENT_003,3339.02,0,0,1,0,0
2025-08-20,CONTENT_003,3409.94,0,0,1,0,0
2025-08-21,CONTENT_003,3036.12,0,0,0,0,0
2025-08-22,CONTENT_003,2728.57,0,0,0,0,0
2025-08-23,CONTENT_003,3703.43,0,0,0,0,0
2025-08-24,CONTENT_003,3557.95,0,0,0,0,0
2025-08-25,CONTENT_003,3102.73,0,0,0,0,0
2025-08-26,CONTENT_003,2939.11,0,0,0,0,0
2025-08-27,CONTENT_003,2725.99,0,0,0,0,0
2025-08-28,CONTENT_003,2658.16,0,0,0,0,0
2025-08-29,CONTENT_003,2858.34,0,0,0,0,0
2025-08-30,CONTENT_003,3617.59,0,0,0,0,0
2025-08-31,CONTENT_003,3734.68,0,0,0,0,0
2025-09-01,CONTENT_003,3585.3,0,1,0,0,0
2025-09-02,CONTENT_003,3382.17,0,1,0,0,0
2025-09-03,CONTENT_003,3422.38,0,1,0,0,0
2025-09-04,CONTENT_003,3744.12,0,1,0,0,0
2025-09-05,CONTENT_003,3343.38,0,1,0,0,0
2025-09-06,CONTENT_003,4492.47,0,1,0,0,0
2025-09-07,CONTENT_003,4458.61,0,1,0,0,0
2025-09-08,CONTENT_003,3320.21,0,0,0,0,0
2025-09-09,CONTENT_003,3057.11,0,0,0,0,0
2025-09-10,CONTENT_003,2648.77,0,0,0,0,1
2025-09-11,CONTENT_003,2753.45,0,0,0,0,1
2025-09-12,CONTENT_003,2836.29,0,0,0,0,1
2025-09-13,CONTENT_003,3442.38,0,0,0,0,0
2025-09-14,CONTENT_003,3374.82,0,0,0,0,0
2025-09-15,CONTENT_003,2957.41,0,0,0,0,0
2025-09-16,CONTENT_003,2884.15,0,0,0,0,0
2025-09-17,CONTENT_003,3186.13,0,0,0,0,0
2025-09-18,CONTENT_003,2907.54,0,0,0,0,0
2025-09-19,CONTENT_003,3014.35,0,0,0,0,0
2025-09-20,CONTENT_003,3687.46,0,0,0,0,0
2025-09-21,CONTENT_003,3731.98,0,0,0,0,0
2025-09-22,CONTENT_003,3031.28,0,0,0,0,0
2025-09-23,CONTENT_003,3057.64,0,0,0,0,0
2025-09-24,CONTENT_003,2847.45,0,0,0,0,0
2025-09-25,CONTENT_003,3153.46,0,0,0,0,0
2025-09-26,CONTENT_003,3189.53,0,0,0,0,0
2025-09-27,CONTENT_003,3259.45,0,0,0,0,0
2025-09-28,CONTENT_003,4866.44,1,0,0,0,0
2025-09-29,CONTENT_003,2894.9,0,0,0,0,0
2025-09-30,CONTENT_003,3089.19,0,0,0,0,0
2025-10-01,CONTENT_003,3551.63,0,1,0,0,0
2025-10-02,CONTENT_003,3955.74,0,1,0,1,0
2025-10-03,CONTENT_003,3509.02,0,1,0,0,0
2025-10-04,CONTENT_003,4028.32,0,1,0,0,0
2025-10-05,CONTENT_003,4255.77,0,1,0,0,0
2025-10-06,CONTENT_003,3497.09,0,1,0,0,0
2025-10-07,CONTENT_003,3343.59,0,1,0,0,0
2025-10-08,CONTENT_003,2844.75,0,0,0,0,0
2025-10-09,CONTENT_003,2806.13,0,0,0,0,0
2025-10-10,CONTENT_003,2621.31,0,0,0,0,1
2025-10-11,CONTENT_003,3258.76,0,0,0,0,1
2025-10-12,CONTENT_003,3079.33,0,0,0,0,1
2025-10-13,CONTENT_003,3146.32,0,0,0,0,0
2025-10-14,CONTENT_003,2982.12,0,0,0,0,0
2025-10-15,CONTENT_003,2956.59,0,0,0,0,0
2025-10-16,CONTENT_003,3002.51,0,0,0,0,0
2025-10-17,CONTENT_003,3209.27,0,0,0,0,0
2025-10-18,CONTENT_003,3334.3,0,0,0,0,0
2025-10-19,CONTENT_003,3788.46,0,0,0,0,0
2025-10-20,CONTENT_003,3444.02,0,0,1,0,0
2025-10-21,CONTENT_003,3296.75,0,0,1,0,0
2025-10-22,CONTENT_003,3477.45,0,0,1,0,0
2025-10-23,CONTENT_003,3251.63,0,0,1,0,0
2025-10-24,CONTENT_003,3342.85,0,0,1,0,0
2025-10-25,CONTENT_003,3812.79,0,0,1,0,0
2025-10-26,CONTENT_003,4038.97,0,0,1,0,0
2025-10-27,CONTENT_003,3193.91,0,0,1,0,0
2025-10-28,CONTENT_003,3292.29,0,0,1,0,0
2025-10-29,CONTENT_003,3401.87,0,0,1,0,0
2025-10-30,CONTENT_003,3457.23,0,0,1,0,0
2025-10-31,CONTENT_003,2876.83,0,0,0,0,0
2025-11-01,CONTENT_003,4290.17,0,1,0,0,0
2025-11-02,CONTENT_003,4029.9,0,1,0,0,0
2025-11-03,CONTENT_003,3217.45,0,1,0,0,0
2025-11-04,CONTENT_003,3427.79,0,1,0,0,0
2025-11-05,CONTENT_003,3665.2,0,1,0,0,0
2025-11-06,CONTENT_003,3538.17,0,1,0,0,0
2025-11-07,CONTENT_003,3459.75,0,1,0,0,0
2025-11-08,CONTENT_003,3548.32,0,0,0,0,0
2025-11-09,CONTENT_003,3543.36,0,0,0,0,0
2025-11-10,CONTENT_003,2793.28,0,0,0,0,1
2025-11-11,CONTENT_003,2458.24,0,0,0,0,1
2025-11-12,CONTENT_003,2684.65,0,0,0,0,1
2025-11-13,CONTENT_003,3018.64,0,0,0,0,0
2025-11-14,CONTENT_003,2795.19,0,0,0,0,0
2025-11-15,CONTENT_003,3333.14,0,0,0,0,0
2025-11-16,CONTENT_003,3485.29,0,0,0,0,0
2025-11-17,CONTENT_003,3001.28,0,0,0,0,0
2025-11-18,CONTENT_003,3001.81,0,0,0,0,0
2025-11-19,CONTENT_003,2916.55,0,0,0,0,0
2025-11-20,CONTENT_003,2910.4,0,0,0,0,0
2025-11-21,CONTENT_003,2940.72,0,0,0,0,0
2025-11-22,CONTENT_003,3584.78,0,0,0,0,0
2025-11-23,CONTENT_003,3726.69,0,0,0,0,0
2025-11-24,CONTENT_003,2666.94,0,0,0,0,0
2025-11-25,CONTENT_003,3093.45,0,0,0,0,0
2025-11-26,CONTENT_003,2983.33,0,0,0,0,0
2025-11-27,CONTENT_003,3078.86,0,0,0,0,0
2025-11-28,CONTENT_003,3177.83,0,0,0,0,0
2025-11-29,CONTENT_003,3426.73,0,0,0,0,0
2025-11-30,CONTENT_003,3681.65,0,0,0,0,0
2025-12-01,CONTENT_003,3351.89,0,1,0,0,0
2025-12-02,CONTENT_003,3559.14,0,1,0,0,0
2025-12-03,CONTENT_003,3503.62,0,1,0,0,0
2025-12-04,CONTENT_003,3546.94,0,1,0,0,0
2025-12-05,CONTENT_003,3391.64,0,1,0,0,0
2025-12-06,CONTENT_003,4242.73,0,1,0,0,0
2025-12-07,CONTENT_003,4415.14,0,1,0,0,0
2025-12-08,CONTENT_003,2854.22,0,0,0,0,0
2025-12-09,CONTENT_003,3028.45,0,0,0,0,0
2025-12-10,CONTENT_003,2828.38,0,0,0,0,1
2025-12-11,CONTENT_003,2655.49,0,0,0,0,1
2025-12-12,CONTENT_003,2904.06,0,0,0,0,1
2025-12-13,CONTENT_003,3475.55,0,0,0,0,0
2025-12-14,CONTENT_003,3522.56,0,0,0,0,0
2025-12-15,CONTENT_003,2851.03,0,0,0,0,0
2025-12-16,CONTENT_003,3018.99,0,0,0,0,0
2025-12-17,CONTENT_003,3000.45,0,0,0,0,0
2025-12-18,CONTENT_003,3095.39,0,0,0,0,0
2025-12-19,CONTENT_003,2904.57,0,0,0,0,0
2025-12-20,CONTENT_003,3437.7,0,0,0,0,0
2025-12-21,CONTENT_003,3609.37,0,0,0,0,0
2025-12-22,CONTENT_003,3209.58,0,0,0,0,0
2025-12-23,CONTENT_003,3094.35,0,0,0,0,0
2025-12-24,CONTENT_003,3277.11,0,0,0,0,0
2025-12-25,CONTENT_003,3443.3,0,0,0,1,0
2025-12-26,CONTENT_003,3077.89,0,0,0,0,0
2025-12-27,CONTENT_003,3641.89,0,0,0,0,0
2025-12-28,CONTENT_003,3763.23,0,0,0,0,0
2025-12-29,CONTENT_003,3185.64,0,0,0,0,0
2025-12-30,CONTENT_003,2837.27,0,0,0,0,0
2025-12-31,CONTENT_003,3120.09,0,0,0,0,0
2026-01-01,CONTENT_003,5194.04,1,1,0,1,0
2026-01-02,CONTENT_003,3510.89,0,1,0,0,0
2026-01-03,CONTENT_003,3911.26,0,1,0,0,0
2026-01-04,CONTENT_003,3946.18,0,1,0,0,0
2026-01-05,CONTENT_003,3485.33,0,1,0,0,0
2026-01-06,CONTENT_003,3320.31,0,1,0,0,0
2026-01-07,CONTENT_003,3488.44,0,1,0,0,0
2026-01-08,CONTENT_003,3107.15,0,0,0,0,0
2026-01-09,CONTENT_003,2912.86,0,0,0,0,0
2026-01-10,CONTENT_003,3198.52,0,0,0,0,1
2026-01-11,CONTENT_003,3025.51,0,0,0,0,1
2026-01-12,CONTENT_003,2744.82,0,0,0,0,1
2026-01-13,CONTENT_003,3076.22,0,0,0,0,0
2026-01-14,CONTENT_003,2786.56,0,0,0,0,0
2026-01-15,CONTENT_003,2887.22,0,0,0,0,0
2026-01-16,CONTENT_003,2809.92,0,0,0,0,0
2026-01-17,CONTENT_003,3616.38,0,0,0,0,0
2026-01-18,CONTENT_003,3564.6,0,0,0,0,0
2026-01-19,CONTENT_003,2992.54,0,0,0,0,0
2026-01-20,CONTENT_003,2980.76,0,0,0,0,0
2026-01-21,CONTENT_003,3048.43,0,0,0,0,0
2026-01-22,CONTENT_003,3051.43,0,0,0,0,0
2026-01-23,CONTENT_003,2925.66,0,0,0,0,0
2026-01-24,CONTENT_003,3444.66,0,0,0,0,0
2026-01-25,CONTENT_003,3531.15,0,0,0,0,0
2026-01-26,CONTENT_003,3331.54,0,0,0,1,0
2026-01-27,CONTENT_003,3309.1,0,0,0,0,0
2026-01-28,CONTENT_003,2942.42,0,0,0,0,0
2026-01-29,CONTENT_003,3043.45,0,0,0,0,0
2026-01-30,CONTENT_003,3069.89,0,0,0,0,0
2026-01-31,CONTENT_003,3750.08,0,0,0,0,0
2026-02-01,CONTENT_003,4055.52,0,1,0,0,0
2026-02-02,CONTENT_003,3740.95,0,1,0,0,0
2026-02-03,CONTENT_003,3517.89,0,1,0,0,0
2026-02-04,CONTENT_003,3915.2,0,1,0,0,0
2026-02-05,CONTENT_003,3594.39,0,1,0,0,0
2026-02-06,CONTENT_003,3355.66,0,1,0,0,0
2026-02-07,CONTENT_003,4147.63,0,1,0,0,0
2026-02-08,CONTENT_003,3740.44,0,0,0,0,0
2026-02-09,CONTENT_003,3012.23,0,0,0,0,0
2026-02-10,CONTENT_003,2691.06,0,0,0,0,1
2026-02-11,CONTENT_003,2807.85,0,0,0,0,1
2026-02-12,CONTENT_003,2648.25,0,0,0,0,1
2026-02-13,CONTENT_003,2968.39,0,0,0,0,0
2026-02-14,CONTENT_003,3398.3,0,0,0,0,0
2026-02-15,CONTENT_003,3799.32,0,0,0,0,0
2026-02-16,CONTENT_003,2816.61,0,0,0,0,0
2026-02-17,CONTENT_003,3025.42,0,0,0,0,0
2026-02-18,CONTENT_003,3071.98,0,0,0,0,0
2026-02-19,CONTENT_003,2997.95,0,0,0,0,0
2026-02-20,CONTENT_003,2811.92,0,0,0,0,0
2026-02-21,CONTENT_003,3390.19,0,0,0,0,0
2026-02-22,CONTENT_003,3618.38,0,0,0,0,0
2026-02-23,CONTENT_003,2883.02,0,0,0,0,0
2026-02-24,CONTENT_003,2689.2,0,0,0,0,0
2026-02-25,CONTENT_003,3058.05,0,0,0,0,0
2026-02-26,CONTENT_003,2869.13,0,0,0,0,0
2026-02-27,CONTENT_003,3094.68,0,0,0,0,0
2026-02-28,CONTENT_003,3509.76,0,0,0,0,0
2026-03-01,CONTENT_003,4139.73,0,1,0,0,0
2026-03-02,CONTENT_003,3547.84,0,1,0,0,0
2026-03-03,CONTENT_003,3369.23,0,1,0,0,0
2026-03-04,CONTENT_003,3416.18,0,1,0,0,0
2026-03-05,CONTENT_003,3501.01,0,1,0,0,0
2026-03-06,CONTENT_003,3368.35,0,1,0,0,0
2026-03-07,CONTENT_003,4284.27,0,1,0,0,0
2026-03-08,CONTENT_003,3493.89,0,0,0,0,0
2026-03-09,CONTENT_003,2782.58,0,0,0,0,0
2026-03-10,CONTENT_003,2616.15,0,0,0,0,1
2026-03-11,CONTENT_003,2715.18,0,0,0,0,1
2026-03-12,CONTENT_003,2633.09,0,0,0,0,1
2026-03-13,CONTENT_003,3059.97,0,0,0,0,0
2026-03-14,CONTENT_003,3626.11,0,0,0,0,0
2026-03-15,CONTENT_003,3900.26,0,0,0,0,0
2026-03-16,CONTENT_003,3172.6,0,0,0,0,0
2026-03-17,CONTENT_003,2754.54,0,0,0,0,0
2026-03-18,CONTENT_003,2945.97,0,0,0,0,0
2026-03-19,CONTENT_003,2960.0,0,0,0,0,0
2026-03-20,CONTENT_003,3086.26,0,0,0,0,0
2026-03-21,CONTENT_003,3399.96,0,0,0,0,0
2026-03-22,CONTENT_003,3460.31,0,0,0,0,0
2026-03-23,CONTENT_003,2813.34,0,0,0,0,0
2026-03-24,CONTENT_003,2909.66,0,0,0,0,0
2026-03-25,CONTENT_003,2915.26,0,0,0,0,0
2026-03-26,CONTENT_003,2953.05,0,0,0,0,0
2026-03-27,CONTENT_003,3722.02,1,0,0,0,0
2026-03-28,CONTENT_003,3687.3,0,0,0,0,0
2026-03-29,CONTENT_003,3610.83,0,0,0,0,0
2026-03-30,CONTENT_003,2782.68,0,0,0,0,0
2026-03-31,CONTENT_003,3003.9,0,0,0,0,0
2026-04-01,CONTENT_003,3305.21,0,1,0,0,0
2026-04-02,CONTENT_003,3741.34,0,1,0,0,0
2026-04-03,CONTENT_003,3782.12,0,1,0,0,0
2026-04-04,CONTENT_003,4168.84,0,1,0,0,0
2026-04-05,CONTENT_003,4049.3,0,1,0,0,0
2026-04-06,CONTENT_003,3440.36,0,1,0,0,0
2026-04-07,CONTENT_003,3471.94,0,1,0,0,0
2026-04-08,CONTENT_003,2983.98,0,0,0,0,0
2026-04-09,CONTENT_003,3205.57,0,0,0,0,0
2026-04-10,CONTENT_003,2843.34,0,0,0,0,1
2026-04-11,CONTENT_003,3331.65,0,0,0,0,1
2026-04-12,CONTENT_003,3211.59,0,0,0,0,1
2026-04-13,CONTENT_003,2826.96,0,0,0,0,0
2026-04-14,CONTENT_003,2884.49,0,0,0,0,0
2026-04-15,CONTENT_003,3009.11,0,0,0,0,0
2026-04-16,CONTENT_003,2819.83,0,0,0,0,0
2026-04-17,CONTENT_003,3045.6,0,0,0,0,0
2026-04-18,CONTENT_003,3660.77,0,0,0,0,0
2026-04-19,CONTENT_003,3621.8,0,0,0,0,0
2026-04-20,CONTENT_003,3075.78,0,0,0,0,0
2026-04-21,CONTENT_003,2720.06,0,0,0,0,0
2026-04-22,CONTENT_003,3200.0,0,0,0,0,0
2026-04-23,CONTENT_003,2764.89,0,0,0,0,0
2026-04-24,CONTENT_003,2977.09,0,0,0,0,0
2026-04-25,CONTENT_003,3632.78,0,0,0,0,0
2026-04-26,CONTENT_003,3593.79,0,0,0,0,0
2026-04-27,CONTENT_003,2808.32,0,0,0,0,0
2026-04-28,CONTENT_003,2835.25,0,0,0,0,0
2026-04-29,CONTENT_003,3043.06,0,0,0,0,0
2026-04-30,CONTENT_003,3076.63,0,0,0,0,0
2026-05-01,CONTENT_003,3373.92,0,1,0,0,0
2026-05-02,CONTENT_003,4236.09,0,1,0,0,0
2026-05-03,CONTENT_003,3949.91,0,1,0,0,0
2026-05-04,CONTENT_003,3633.66,0,1,0,0,0
2026-05-05,CONTENT_003,3407.42,0,1,0,0,0
2026-05-06,CONTENT_003,3552.08,0,1,0,0,0
2026-05-07,CONTENT_003,3526.89,0,1,0,0,0
2026-05-08,CONTENT_003,3174.1,0,0,0,0,0
2026-05-09,CONTENT_003,3576.32,0,0,0,0,0
2026-05-10,CONTENT_003,3096.13,0,0,0,0,1
2026-05-11,CONTENT_003,2753.94,0,0,0,0,1
2026-05-12,CONTENT_003,3021.36,0,0,0,0,1
2026-05-13,CONTENT_003,3111.02,0,0,0,0,0
2026-05-14,CONTENT_003,2991.12,0,0,0,0,0
2026-05-15,CONTENT_003,2874.96,0,0,0,0,0
2026-05-16,CONTENT_003,3447.53,0,0,0,0,0
2026-05-17,CONTENT_003,3642.0,0,0,0,0,0
2026-05-18,CONTENT_003,2867.13,0,0,0,0,0
2026-05-19,CONTENT_003,3000.4,0,0,0,0,0
2026-05-20,CONTENT_003,3215.64,0,0,0,0,0
2026-05-21,CONTENT_003,3022.56,0,0,0,0,0
2026-05-22,CONTENT_003,2838.13,0,0,0,0,0
2026-05-23,CONTENT_003,3866.68,0,0,0,0,0
2026-05-24,CONTENT_003,3804.37,0,0,0,0,0
2026-05-25,CONTENT_003,3075.18,0,0,0,0,0
2026-05-26,CONTENT_003,3191.36,0,0,0,0,0
2026-05-27,CONTENT_003,2959.95,0,0,0,0,0
2026-05-28,CONTENT_003,3108.67,0,0,0,0,0
2026-05-29,CONTENT_003,2936.47,0,0,0,0,0
2026-05-30,CONTENT_003,3336.69,0,0,0,0,0
2026-05-31,CONTENT_003,3928.79,0,0,0,0,0
2026-06-01,CONTENT_003,3329.02,0,1,0,0,0
2026-06-02,CONTENT_003,3584.63,0,1,0,0,0
2026-06-03,CONTENT_003,3582.88,0,1,0,0,0
2026-06-04,CONTENT_003,3617.4,0,1,0,0,0
2026-06-05,CONTENT_003,3526.55,0,1,0,0,0
2026-06-06,CONTENT_003,4165.31,0,1,0,0,0
2026-06-07,CONTENT_003,4197.96,0,1,0,0,0
2026-06-08,CONTENT_003,3071.98,0,0,0,0,0
2026-06-09,CONTENT_003,2999.73,0,0,0,0,0
2026-06-10,CONTENT_003,2689.75,0,0,0,0,1
2026-06-11,CONTENT_003,2501.83,0,0,0,0,1
2026-06-12,CONTENT_003,3002.05,0,0,0,0,1
2026-06-13,CONTENT_003,3620.35,0,0,0,0,0
2026-06-14,CONTENT_003,3571.34,0,0,0,0,0
2026-06-15,CONTENT_003,2906.33,0,0,0,0,0
2026-06-16,CONTENT_003,2849.46,0,0,0,0,0
2026-06-17,CONTENT_003,3129.0,0,0,0,0,0
2026-06-18,CONTENT_003,2976.02,0,0,0,0,0
2026-06-19,CONTENT_003,3093.16,0,0,0,0,0
2026-06-20,CONTENT_003,3337.18,0,0,0,0,0
2026-06-21,CONTENT_003,3772.03,0,0,0,0,0
2026-06-22,CONTENT_003,3135.21,0,0,0,0,0
2026-06-23,CONTENT_003,2987.84,0,0,0,0,0
2026-06-24,CONTENT_003,3070.14,0,0,0,0,0
2026-06-25,CONTENT_003,3111.15,0,0,0,0,0
2026-06-26,CONTENT_003,2799.45,0,0,0,0,0
2026-06-27,CONTENT_003,3791.67,0,0,0,0,0
2026-06-28,CONTENT_003,3612.49,0,0,0,0,0
2026-06-29,CONTENT_003,2894.38,0,0,0,0,0
2026-06-30,CONTENT_003,2835.51,0,0,0,0,0
2026-07-01,CONTENT_003,3688.06,0,1,0,0,0
2026-07-02,CONTENT_003,3571.67,0,1,0,0,0
2026-07-03,CONTENT_003,3612.39,0,1,0,0,0
2026-07-04,CONTENT_003,4181.2,0,1,0,0,0
2026-07-05,CONTENT_003,4026.79,0,1,0,0,0
2026-07-06,CONTENT_003,3616.29,0,1,0,0,0
2026-07-07,CONTENT_003,3510.37,0,1,0,0,0
2026-07-08,CONTENT_003,2996.75,0,0,0,0,0
2026-07-09,CONTENT_003,3356.55,0,0,0,0,0
2026-07-10,CONTENT_003,2830.36,0,0,0,0,1
2026-07-11,CONTENT_003,3325.01,0,0,0,0,1
2026-07-12,CONTENT_003,3594.08,0,0,0,0,1
2026-07-13,CONTENT_003,3057.69,0,0,0,0,0
2026-07-14,CONTENT_003,3017.96,0,0,0,0,0
2026-07-15,CONTENT_003,2898.12,0,0,0,0,0
2026-07-16,CONTENT_003,2932.12,0,0,0,0,0
2026-07-17,CONTENT_003,2692.93,0,0,0,0,0
2026-07-18,CONTENT_003,3658.56,0,0,0,0,0
2026-07-19,CONTENT_003,3349.96,0,0,0,0,0
2026-07-20,CONTENT_003,3135.41,0,0,0,0,0
2026-07-21,CONTENT_003,2993.55,0,0,0,0,0
2026-07-22,CONTENT_003,3019.21,0,0,0,0,0
2026-07-23,CONTENT_003,2993.64,0,0,0,0,0
2026-07-24,CONTENT_003,3207.91,0,0,0,0,0
2026-07-25,CONTENT_003,3721.42,0,0,0,0,0
2026-07-26,CONTENT_003,3535.67,0,0,0,0,0
2026-07-27,CONTENT_003,2865.15,0,0,0,0,0
2026-07-28,CONTENT_003,3138.58,0,0,0,0,0
2026-07-29,CONTENT_003,2853.81,0,0,0,0,0
2026-07-30,CONTENT_003,2766.77,0,0,0,0,0
2026-07-31,CONTENT_003,3074.75,0,0,0,0,0
2026-08-01,CONTENT_003,4359.97,0,1,0,0,0
2026-08-02,CONTENT_003,4116.44,0,1,0,0,0
2026-08-03,CONTENT_003,3600.68,0,1,0,0,0
2026-08-04,CONTENT_003,3477.65,0,1,0,0,0
2026-08-05,CONTENT_003,3648.3,0,1,0,0,0
2026-08-06,CONTENT_003,3704.25,0,1,0,0,0
2026-08-07,CONTENT_003,3500.57,0,1,0,0,0
2026-08-08,CONTENT_003,3385.86,0,0,0,0,0
2026-08-09,CONTENT_003,3321.45,0,0,0,0,0
2026-08-10,CONTENT_003,2838.85,0,0,0,0,1
2026-08-11,CONTENT_003,2529.52,0,0,0,0,1
2026-08-12,CONTENT_003,2755.8,0,0,0,0,1
2026-08-13,CONTENT_003,3116.61,0,0,0,0,0
2026-08-14,CONTENT_003,2924.8,0,0,0,0,0
2026-08-15,CONTENT_003,4336.35,0,0,1,1,0
2026-08-16,CONTENT_003,4043.86,0,0,1,0,0
2026-08-17,CONTENT_003,3178.77,0,0,1,0,0
2026-08-18,CONTENT_003,3163.54,0,0,1,0,0
2026-08-19,CONTENT_003,3264.84,0,0,1,0,0
2026-08-20,CONTENT_003,3491.69,0,0,1,0,0
2026-08-21,CONTENT_003,3241.61,0,0,0,0,0
2026-08-22,CONTENT_003,3525.18,0,0,0,0,0
2026-08-23,CONTENT_003,3433.18,0,0,0,0,0
2026-08-24,CONTENT_003,3159.62,0,0,0,0,0
2026-08-25,CONTENT_003,2749.61,0,0,0,0,0
2026-08-26,CONTENT_003,3037.14,0,0,0,0,0
2026-08-27,CONTENT_003,2993.41,0,0,0,0,0
2026-08-28,CONTENT_003,3194.07,0,0,0,0,0
2026-08-29,CONTENT_003,3749.25,0,0,0,0,0
2026-08-30,CONTENT_003,3398.62,0,0,0,0,0
2026-08-31,CONTENT_003,3025.15,0,0,0,0,0
2026-09-01,CONTENT_003,3454.41,0,1,0,0,0
2025-01-01,CONTENT_004,4258.53,1,1,0,1,0
2025-01-02,CONTENT_004,3912.17,1,1,0,0,0
2025-01-03,CONTENT_004,3793.14,1,1,0,0,0
2025-01-04,CONTENT_004,4549.54,1,1,0,0,0
2025-01-05,CONTENT_004,4644.96,1,1,0,0,0
2025-01-06,CONTENT_004,4024.4,1,1,0,0,0
2025-01-07,CONTENT_004,3871.09,1,1,0,0,0
2025-01-08,CONTENT_004,3264.72,1,0,0,0,0
2025-01-09,CONTENT_004,3111.59,1,0,0,0,0
2025-01-10,CONTENT_004,3123.22,1,0,0,0,1
2025-01-11,CONTENT_004,3513.46,1,0,0,0,1
2025-01-12,CONTENT_004,3468.53,1,0,0,0,1
2025-01-13,CONTENT_004,3260.63,1,0,0,0,0
2025-01-14,CONTENT_004,3295.08,1,0,0,0,0
2025-01-15,CONTENT_004,2596.47,0,0,0,0,0
2025-01-16,CONTENT_004,2611.94,0,0,0,0,0
2025-01-17,CONTENT_004,2701.35,0,0,0,0,0
2025-01-18,CONTENT_004,2980.34,0,0,0,0,0
2025-01-19,CONTENT_004,3169.28,0,0,0,0,0
2025-01-20,CONTENT_004,2632.22,0,0,0,0,0
2025-01-21,CONTENT_004,2492.48,0,0,0,0,0
2025-01-22,CONTENT_004,2291.58,0,0,0,0,0
2025-01-23,CONTENT_004,2510.7,0,0,0,0,0
2025-01-24,CONTENT_004,2694.81,0,0,0,0,0
2025-01-25,CONTENT_004,2853.09,0,0,0,0,0
2025-01-26,CONTENT_004,3314.31,0,0,0,1,0
2025-01-27,CONTENT_004,2520.65,0,0,0,0,0
2025-01-28,CONTENT_004,2617.77,0,0,0,0,0
2025-01-29,CONTENT_004,2451.52,0,0,0,0,0
2025-01-30,CONTENT_004,2391.33,0,0,0,0,0
2025-01-31,CONTENT_004,2571.25,0,0,0,0,0
2025-02-01,CONTENT_004,3388.08,0,1,0,0,0
