date,product_name,units_sold,revenue,temperature_c,footfall_index,festival,holiday,promotion_active
2025-02-20,Strawberry,1065,46922.37,35.2,105,0,0,0
2025-02-21,Strawberry,1017,43702.22,33.0,106,0,0,0
2025-02-22,Strawberry,1103,48166.66,31.0,122,0,0,0
2025-02-23,Strawberry,1118,47961.17,33.6,130,0,0,0
2025-02-24,Strawberry,971,43422.83,30.5,115,0,0,0
2025-02-25,Strawberry,966,42137.75,30.7,106,0,0,0
2025-02-26,Strawberry,975,41405.2,34.4,116,0,0,0
2025-02-27,Strawberry,1021,44716.44,31.5,113,0,0,0
2025-02-28,Strawberry,1014,44038.17,32.9,103,0,0,0
2025-03-01,Strawberry,1135,49539.97,32.6,127,0,0,0
2025-03-02,Strawberry,1236,55469.49,33.0,128,0,0,0
2025-03-03,Strawberry,963,43316.68,34.3,106,0,0,0
2025-03-04,Strawberry,957,41989.0,33.4,101,0,0,0
2025-03-05,Strawberry,1011,46566.42,32.4,113,0,0,0
2025-03-06,Strawberry,947,41684.95,33.6,107,0,0,0
2025-03-07,Strawberry,948,41252.29,33.3,102,0,0,0
2025-03-08,Strawberry,1144,51140.58,34.0,127,0,0,0
2025-03-09,Strawberry,1098,50089.09,33.1,114,0,0,0
2025-03-10,Strawberry,1031,44187.71,30.9,108,0,0,0
2025-03-11,Strawberry,1060,46507.5,33.5,102,0,0,0
2025-03-12,Strawberry,1041,44436.71,33.6,113,0,0,0
2025-03-13,Strawberry,954,38946.22,32.6,109,0,0,0
2025-03-14,Strawberry,1060,46921.09,33.5,102,0,0,0
2025-03-15,Strawberry,1041,44087.19,32.3,123,0,0,0
2025-03-16,Strawberry,1256,55090.59,35.2,135,0,0,0
2025-03-17,Strawberry,1082,47301.66,33.1,104,0,0,0
2025-03-18,Strawberry,979,42098.05,36.9,113,0,0,0
2025-03-19,Strawberry,982,47621.46,32.8,107,0,0,0
2025-03-20,Strawberry,1010,44437.62,32.2,109,0,0,0
2025-03-21,Strawberry,1001,44811.87,34.0,104,0,0,0
2025-03-22,Strawberry,1259,57165.46,34.4,128,0,0,0
2025-03-23,Strawberry,1135,49566.08,34.0,121,0,0,0
2025-03-24,Strawberry,961,40571.21,34.3,106,0,0,0
2025-03-25,Strawberry,894,37994.3,31.5,107,0,0,0
2025-03-26,Strawberry,1004,45290.78,33.4,103,0,0,0
2025-03-27,Strawberry,1018,43701.73,33.1,106,0,0,0
2025-03-28,Strawberry,1046,46967.83,32.8,113,0,0,0
2025-03-29,Strawberry,1250,55735.12,35.4,118,0,0,0
2025-03-30,Strawberry,1216,53001.84,35.5,128,0,0,0
2025-03-31,Strawberry,1059,44075.91,34.5,107,0,0,0
2025-04-01,Strawberry,988,43118.27,33.2,116,0,0,0
2025-04-02,Strawberry,958,41885.28,32.7,109,0,0,0
2025-04-03,Strawberry,1064,48128.28,35.3,105,0,0,0
2025-04-04,Strawberry,1198,54607.0,35.6,109,0,0,0
2025-04-05,Strawberry,1179,54398.46,34.5,122,0,0,0
2025-04-06,Strawberry,1288,54246.06,36.5,132,0,0,0
2025-04-07,Strawberry,939,41652.86,34.7,103,0,0,0
2025-04-08,Strawberry,1060,47485.22,34.8,112,0,0,0
2025-04-09,Strawberry,915,37510.38,32.5,108,0,0,0
2025-04-10,Strawberry,1067,48721.91,35.0,105,0,0,0
2025-04-11,Strawberry,973,40117.94,33.0,110,0,0,0
2025-04-12,Strawberry,1163,54617.99,34.1,124,0,0,0
2025-04-13,Strawberry,1099,49853.27,31.6,127,0,0,0
2025-04-14,Strawberry,979,41951.73,34.3,109,0,0,0
2025-04-15,Strawberry,1078,45980.87,35.2,115,0,0,0
2025-04-16,Strawberry,1052,48594.78,34.3,117,0,0,0
2025-04-17,Strawberry,1027,45800.08,32.7,108,0,0,0
2025-04-18,Strawberry,1037,47481.46,32.6,104,0,0,0
2025-04-19,Strawberry,1255,54634.17,36.0,133,0,0,0
2025-04-20,Strawberry,1183,50217.81,35.7,128,0,0,0
2025-04-21,Strawberry,1022,46612.19,34.4,107,0,0,0
2025-04-22,Strawberry,949,42116.71,34.7,113,0,0,0
2025-04-23,Strawberry,981,41927.23,34.6,101,0,0,0
2025-04-24,Strawberry,1128,48254.23,33.5,114,0,0,0
2025-04-25,Strawberry,1049,46783.79,34.3,110,0,0,0
2025-04-26,Strawberry,1264,53605.95,33.9,132,0,0,0
2025-04-27,Strawberry,1230,56207.48,34.6,129,0,0,0
2025-04-28,Strawberry,1023,41915.0,33.6,108,0,0,0
2025-04-29,Strawberry,943,43520.42,33.2,104,0,0,0
2025-04-30,Strawberry,993,44133.14,34.0,107,0,0,0
2025-05-01,Strawberry,1208,54724.94,34.6,104,0,0,1
2025-05-02,Strawberry,1113,48748.57,30.2,107,0,0,1
2025-05-03,Strawberry,1470,63965.75,32.3,125,0,0,1
2025-05-04,Strawberry,1398,65317.37,33.4,133,0,0,1
2025-05-05,Strawberry,1245,55353.52,32.9,114,0,0,1
2025-05-06,Strawberry,1181,53553.68,32.8,104,0,0,1
2025-05-07,Strawberry,1169,53176.31,32.8,105,0,0,1
2025-05-08,Strawberry,993,44257.06,34.6,104,0,0,0
2025-05-09,Strawberry,989,43124.24,34.9,111,0,0,0
2025-05-10,Strawberry,1222,51160.37,31.2,123,0,0,0
2025-05-11,Strawberry,1131,50817.11,30.1,121,0,0,0
2025-05-12,Strawberry,935,42806.64,33.1,111,0,0,0
2025-05-13,Strawberry,933,41058.94,31.9,109,0,0,0
2025-05-14,Strawberry,937,41271.22,32.6,111,0,0,0
2025-05-15,Strawberry,1014,46573.79,30.6,108,0,0,0
2025-05-16,Strawberry,1059,43985.7,31.3,110,0,0,0
2025-05-17,Strawberry,1178,49692.56,32.9,128,0,0,0
2025-05-18,Strawberry,1166,51233.82,33.4,119,0,0,0
2025-05-19,Strawberry,969,42779.77,32.9,103,0,0,0
2025-05-20,Strawberry,963,42827.51,33.3,115,0,0,0
2025-05-21,Strawberry,927,39849.9,30.0,109,0,0,0
2025-05-22,Strawberry,989,44233.57,30.7,105,0,0,0
2025-05-23,Strawberry,1010,44359.77,31.5,100,0,0,0
2025-05-24,Strawberry,1099,48299.91,33.1,120,0,0,0
2025-05-25,Strawberry,1179,50336.79,33.3,124,0,0,0
2025-05-26,Strawberry,979,43913.1,33.8,101,0,0,0
2025-05-27,Strawberry,980,44441.87,28.3,110,0,0,0
2025-05-28,Strawberry,939,41118.7,31.9,104,0,0,0
2025-05-29,Strawberry,1000,46215.21,29.5,106,0,0,0
2025-05-30,Strawberry,980,42416.93,31.4,108,0,0,0
2025-05-31,Strawberry,1164,49363.16,31.4,121,0,0,0
2025-06-01,Strawberry,1165,49537.57,29.3,125,0,0,0
2025-06-02,Strawberry,984,45387.41,31.5,102,0,0,0
2025-06-03,Strawberry,1092,46895.05,31.6,107,0,0,0
2025-06-04,Strawberry,927,37514.0,28.8,101,0,0,0
2025-06-05,Strawberry,996,44350.51,29.9,101,0,0,0
2025-06-06,Strawberry,993,42547.25,29.2,106,0,0,0
2025-06-07,Strawberry,1038,44515.97,29.2,112,0,0,0
2025-06-08,Strawberry,1093,46083.07,30.0,117,0,0,0
2025-06-09,Strawberry,989,43534.34,30.0,105,0,0,0
2025-06-10,Strawberry,897,38925.37,27.3,101,0,0,0
2025-06-11,Strawberry,1013,43071.47,29.6,109,0,0,0
2025-06-12,Strawberry,939,42511.63,30.4,105,0,0,0
2025-06-13,Strawberry,960,42552.43,29.1,97,0,0,0
2025-06-14,Strawberry,1073,48194.01,28.9,120,0,0,0
2025-06-15,Strawberry,1131,47805.25,29.0,121,0,0,0
2025-06-16,Strawberry,935,39439.88,27.6,93,0,0,0
2025-06-17,Strawberry,984,41518.87,29.0,104,0,0,0
2025-06-18,Strawberry,1044,47482.15,28.6,109,0,0,0
2025-06-19,Strawberry,978,42800.18,29.1,98,0,0,0
2025-06-20,Strawberry,941,41635.69,29.3,99,0,0,0
2025-06-21,Strawberry,1084,45511.82,28.7,122,0,0,0
2025-06-22,Strawberry,1193,50122.72,30.7,129,0,0,0
2025-06-23,Strawberry,989,41716.68,27.0,103,0,0,0
2025-06-24,Strawberry,976,42440.97,27.8,102,0,0,0
2025-06-25,Strawberry,957,41989.44,25.6,104,0,0,0
2025-06-26,Strawberry,895,40757.98,28.4,99,0,0,0
2025-06-27,Strawberry,1017,43138.84,28.2,103,0,0,0
2025-06-28,Strawberry,1044,47162.39,26.7,119,0,0,0
2025-06-29,Strawberry,1071,47397.65,27.1,115,0,0,0
2025-06-30,Strawberry,973,43279.47,28.7,102,0,0,0
2025-07-01,Strawberry,925,40237.79,26.9,97,0,0,0
2025-07-02,Strawberry,1005,44790.54,29.6,105,0,0,0
2025-07-03,Strawberry,894,39471.98,26.8,95,0,0,0
2025-07-04,Strawberry,972,41758.84,27.2,102,0,0,0
2025-07-05,Strawberry,1104,47928.88,25.7,123,0,0,0
2025-07-06,Strawberry,1066,47659.82,26.4,117,0,0,0
2025-07-07,Strawberry,1006,41719.11,30.3,100,0,0,0
2025-07-08,Strawberry,928,34722.35,25.6,104,0,0,0
2025-07-09,Strawberry,843,39013.27,27.2,107,0,0,0
2025-07-10,Strawberry,896,36265.64,21.9,103,0,0,0
2025-07-11,Strawberry,943,42319.24,26.6,103,0,0,0
2025-07-12,Strawberry,1059,49375.48,25.2,109,0,0,0
2025-07-13,Strawberry,990,42303.74,27.4,109,0,0,0
2025-07-14,Strawberry,908,38004.0,23.2,99,0,0,0
2025-07-15,Strawberry,893,39060.91,26.7,101,0,0,0
2025-07-16,Strawberry,886,39208.27,22.5,97,0,0,0
2025-07-17,Strawberry,891,39586.5,25.8,99,0,0,0
2025-07-18,Strawberry,930,40660.29,26.7,98,0,0,0
2025-07-19,Strawberry,1018,45381.65,24.1,118,0,0,0
2025-07-20,Strawberry,1021,44145.81,25.0,114,0,0,0
2025-07-21,Strawberry,903,40882.88,22.3,99,0,0,0
2025-07-22,Strawberry,887,37863.67,23.9,105,0,0,0
2025-07-23,Strawberry,949,43707.71,23.1,90,0,0,0
2025-07-24,Strawberry,976,42429.08,25.4,94,0,0,0
2025-07-25,Strawberry,934,44179.75,24.0,103,0,0,0
2025-07-26,Strawberry,1007,41518.11,24.6,113,0,0,0
2025-07-27,Strawberry,1082,47640.96,23.7,119,0,0,0
2025-07-28,Strawberry,941,42011.96,22.5,98,0,0,0
2025-07-29,Strawberry,925,36354.48,24.2,93,0,0,0
2025-07-30,Strawberry,838,36568.6,24.4,107,0,0,0
2025-07-31,Strawberry,936,41847.32,23.7,94,0,0,0
2025-08-01,Strawberry,897,43746.51,23.8,99,0,0,0
2025-08-02,Strawberry,959,41414.25,23.7,115,0,0,0
2025-08-03,Strawberry,924,40700.79,25.1,109,0,0,0
2025-08-04,Strawberry,879,36225.58,25.3,96,0,0,0
2025-08-05,Strawberry,808,36927.05,23.9,98,0,0,0
2025-08-06,Strawberry,929,41786.91,24.2,100,0,0,0
2025-08-07,Strawberry,808,33732.72,23.8,99,0,0,0
2025-08-08,Strawberry,908,40394.22,21.8,95,0,0,0
2025-08-09,Strawberry,1011,44845.8,24.5,118,0,0,0
2025-08-10,Strawberry,1244,48375.34,21.4,112,0,0,1
2025-08-11,Strawberry,1051,49282.5,26.2,97,0,0,1
2025-08-12,Strawberry,1028,47779.37,22.0,95,0,0,1
2025-08-13,Strawberry,1112,49904.01,22.3,95,0,0,1
2025-08-14,Strawberry,1188,52837.63,22.2,99,0,0,1
2025-08-15,Strawberry,1362,58703.84,22.4,95,1,1,1
2025-08-16,Strawberry,1276,55152.93,21.7,106,1,0,1
2025-08-17,Strawberry,1194,50902.47,22.0,119,1,0,0
2025-08-18,Strawberry,1050,46244.34,20.9,100,1,0,0
2025-08-19,Strawberry,943,42046.53,21.2,99,1,0,0
2025-08-20,Strawberry,859,38324.76,25.2,95,0,0,0
2025-08-21,Strawberry,914,41748.55,21.0,88,0,0,0
2025-08-22,Strawberry,841,36814.86,21.2,92,0,0,0
2025-08-23,Strawberry,1128,50421.31,20.7,108,0,0,0
2025-08-24,Strawberry,1092,47371.33,22.4,115,0,0,0
2025-08-25,Strawberry,912,40595.43,21.8,93,0,0,0
2025-08-26,Strawberry,888,38799.91,20.8,88,0,0,0
2025-08-27,Strawberry,945,45163.95,18.4,95,0,0,0
2025-08-28,Strawberry,834,36957.01,20.6,91,0,0,0
2025-08-29,Strawberry,877,35985.07,21.5,90,0,0,0
2025-08-30,Strawberry,1037,43408.78,22.5,108,0,0,0
2025-08-31,Strawberry,1043,46642.54,20.1,110,0,0,0
2025-09-01,Strawberry,948,43768.36,23.1,96,0,0,0
2025-09-02,Strawberry,943,43009.77,21.8,93,0,0,0
2025-09-03,Strawberry,840,36613.68,21.8,87,0,0,0
2025-09-04,Strawberry,950,43674.21,22.0,93,0,0,0
2025-09-05,Strawberry,855,38238.98,22.5,98,0,0,0
2025-09-06,Strawberry,1017,46768.89,19.8,104,0,0,0
2025-09-07,Strawberry,1078,51390.1,21.3,119,0,0,0
2025-09-08,Strawberry,833,38039.65,20.8,93,0,0,0
2025-09-09,Strawberry,953,43587.68,19.8,90,0,0,0
2025-09-10,Strawberry,890,39080.09,22.2,91,0,0,0
2025-09-11,Strawberry,929,43628.01,21.6,99,0,0,0
2025-09-12,Strawberry,935,43532.58,21.7,92,0,0,0
2025-09-13,Strawberry,1064,46470.16,23.4,115,0,0,0
2025-09-14,Strawberry,1089,48658.48,21.2,117,0,0,0
2025-09-15,Strawberry,886,39163.98,20.4,91,0,0,0
2025-09-16,Strawberry,898,38346.34,22.8,91,0,0,0
2025-09-17,Strawberry,990,43862.0,21.3,98,0,0,0
2025-09-18,Strawberry,923,41046.68,21.1,92,0,0,0
2025-09-19,Strawberry,922,40161.19,20.3,93,0,0,0
2025-09-20,Strawberry,1204,50800.91,19.8,117,0,0,0
2025-09-21,Strawberry,1038,47066.73,18.2,106,0,0,0
2025-09-22,Strawberry,927,39825.65,21.0,93,0,0,0
2025-09-23,Strawberry,822,34736.1,19.7,92,0,0,0
2025-09-24,Strawberry,919,41278.35,18.4,95,0,0,0
2025-09-25,Strawberry,919,36605.6,17.3,86,0,0,0
2025-09-26,Strawberry,925,39467.09,21.9,85,0,0,0
2025-09-27,Strawberry,977,44007.08,21.6,123,0,0,0
2025-09-28,Strawberry,1050,46404.41,17.3,112,0,0,0
2025-09-29,Strawberry,838,38432.74,18.6,95,0,0,0
2025-09-30,Strawberry,968,42494.22,19.4,86,0,0,0
2025-10-01,Strawberry,874,38344.58,22.9,97,0,0,0
2025-10-02,Strawberry,1048,46389.13,20.2,98,0,1,0
2025-10-03,Strawberry,967,42553.37,19.7,92,0,0,0
2025-10-04,Strawberry,1025,42944.28,19.4,108,0,0,0
2025-10-05,Strawberry,1064,47940.24,18.9,116,0,0,0
2025-10-06,Strawberry,901,38993.33,16.3,94,0,0,0
2025-10-07,Strawberry,795,36079.78,20.3,90,0,0,0
2025-10-08,Strawberry,855,35734.91,20.4,91,0,0,0
2025-10-09,Strawberry,930,38991.05,20.4,99,0,0,0
2025-10-10,Strawberry,948,42574.77,20.4,92,0,0,0
2025-10-11,Strawberry,1018,42621.02,15.6,112,0,0,0
2025-10-12,Strawberry,986,44426.07,19.8,112,0,0,0
2025-10-13,Strawberry,865,36789.26,21.3,92,0,0,0
2025-10-14,Strawberry,946,41389.58,21.7,86,0,0,0
2025-10-15,Strawberry,885,39754.53,20.0,85,0,0,0
2025-10-16,Strawberry,917,39462.51,18.2,94,0,0,0
2025-10-17,Strawberry,905,42018.38,21.5,83,0,0,0
2025-10-18,Strawberry,1054,45370.8,22.4,112,0,0,0
2025-10-19,Strawberry,1031,46535.36,19.9,113,0,0,0
2025-10-20,Strawberry,934,39212.01,23.5,92,1,0,0
2025-10-21,Strawberry,1044,45100.33,21.5,92,1,0,0
2025-10-22,Strawberry,964,41836.16,21.7,92,1,0,0
2025-10-23,Strawberry,1018,45776.17,18.7,100,1,0,0
2025-10-24,Strawberry,981,44784.4,19.7,88,1,0,0
2025-10-25,Strawberry,1173,52490.03,19.8,107,1,0,0
2025-10-26,Strawberry,1212,54635.64,23.1,112,1,0,0
2025-10-27,Strawberry,942,39565.68,18.9,89,1,0,0
2025-10-28,Strawberry,1012,40592.26,21.9,94,1,0,0
2025-10-29,Strawberry,1098,45925.1,23.8,89,1,0,0
2025-10-30,Strawberry,1002,42432.81,19.6,84,1,0,0
2025-10-31,Strawberry,941,42408.23,19.3,88,0,0,0
2025-11-01,Strawberry,1183,49764.07,23.6,108,1,0,0
2025-11-02,Strawberry,1198,54539.59,20.5,109,1,0,0
2025-11-03,Strawberry,1049,46086.63,22.5,90,1,0,0
2025-11-04,Strawberry,975,45448.13,20.6,90,1,0,0
2025-11-05,Strawberry,999,47621.3,21.6,94,1,0,0
2025-11-06,Strawberry,898,39223.41,23.2,91,0,0,0
2025-11-07,Strawberry,934,43130.38,21.5,91,0,0,0
2025-11-08,Strawberry,1042,45165.29,19.4,107,0,0,0
2025-11-09,Strawberry,1135,49489.92,24.5,116,0,0,0
2025-11-10,Strawberry,946,42320.81,21.1,88,0,0,0
2025-11-11,Strawberry,913,40404.88,23.5,93,0,0,0
2025-11-12,Strawberry,944,41506.98,23.0,88,0,0,0
2025-11-13,Strawberry,896,41369.73,20.2,86,0,0,0
2025-11-14,Strawberry,1023,44946.11,24.4,96,0,0,0
2025-11-15,Strawberry,1052,45218.89,23.4,110,0,0,0
2025-11-16,Strawberry,1064,45536.9,18.9,117,0,0,0
2025-11-17,Strawberry,1010,47612.07,20.3,94,0,0,0
2025-11-18,Strawberry,871,39615.26,19.7,93,0,0,0
2025-11-19,Strawberry,924,39994.3,22.7,92,0,0,0
2025-11-20,Strawberry,965,38599.64,24.8,97,0,0,0
2025-11-21,Strawberry,1012,41724.12,22.4,103,0,0,0
2025-11-22,Strawberry,1158,51376.31,22.1,108,0,0,0
2025-11-23,Strawberry,959,40635.28,21.5,113,0,0,0
2025-11-24,Strawberry,842,36566.6,22.8,99,0,0,0
2025-11-25,Strawberry,927,40879.74,24.4,89,0,0,0
2025-11-26,Strawberry,928,42022.1,25.5,94,0,0,0
2025-11-27,Strawberry,907,39719.01,21.0,95,0,0,0
2025-11-28,Strawberry,900,39784.54,24.4,98,0,0,0
2025-11-29,Strawberry,1099,48037.57,25.5,110,0,0,0
2025-11-30,Strawberry,1145,49050.05,23.2,107,0,0,0
2025-12-01,Strawberry,897,41100.26,25.0,93,0,0,0
2025-12-02,Strawberry,974,42434.42,25.0,97,0,0,0
2025-12-03,Strawberry,973,41799.96,23.6,94,0,0,0
2025-12-04,Strawberry,950,42881.19,26.0,95,0,0,0
2025-12-05,Strawberry,932,42257.56,23.9,95,0,0,0
2025-12-06,Strawberry,1096,49645.38,23.0,114,0,0,0
2025-12-07,Strawberry,1109,48400.61,23.9,122,0,0,0
2025-12-08,Strawberry,875,37803.5,23.9,92,0,0,0
2025-12-09,Strawberry,932,42722.7,26.0,97,0,0,0
2025-12-10,Strawberry,939,40618.44,26.7,102,0,0,0
2025-12-11,Strawberry,967,43589.96,27.2,98,0,0,0
2025-12-12,Strawberry,966,43846.59,26.1,95,0,0,0
2025-12-13,Strawberry,1048,44565.81,23.0,115,0,0,0
2025-12-14,Strawberry,1092,46985.89,24.0,117,0,0,0
2025-12-15,Strawberry,954,43595.01,25.1,93,0,0,0
2025-12-16,Strawberry,960,39319.0,25.0,97,0,0,0
2025-12-17,Strawberry,986,43207.81,26.0,110,0,0,0
2025-12-18,Strawberry,1211,49368.34,26.4,105,0,0,1
2025-12-19,Strawberry,1202,50806.25,26.3,109,0,0,1
2025-12-20,Strawberry,1375,58528.49,26.0,111,0,0,1
2025-12-21,Strawberry,1289,59589.47,25.8,113,0,0,1
2025-12-22,Strawberry,1075,44281.88,26.0,96,0,0,1
2025-12-23,Strawberry,1169,50453.42,24.0,99,0,0,1
2025-12-24,Strawberry,1168,49500.58,28.4,96,0,0,1
2025-12-25,Strawberry,1256,54611.83,27.6,107,0,1,1
2025-12-26,Strawberry,1196,54815.32,28.2,93,0,0,1
2025-12-27,Strawberry,1443,67709.37,26.5,120,0,0,1
2025-12-28,Strawberry,1296,58923.22,26.4,115,0,0,1
2025-12-29,Strawberry,1126,48694.43,24.6,99,0,0,1
2025-12-30,Strawberry,1193,51712.84,27.2,110,0,0,1
2025-12-31,Strawberry,1268,56105.24,28.4,101,0,0,1
2026-01-01,Strawberry,1001,41287.7,26.6,93,0,1,0
2026-01-02,Strawberry,1050,46247.64,27.7,95,0,0,0
2026-01-03,Strawberry,1178,50410.45,26.9,115,0,0,0
2026-01-04,Strawberry,1168,50980.4,25.9,123,0,0,0
2026-01-05,Strawberry,1036,44314.62,28.4,101,0,0,0
2026-01-06,Strawberry,1127,49268.72,30.7,98,0,0,0
2026-01-07,Strawberry,1091,46628.32,28.9,104,0,0,0
2026-01-08,Strawberry,1043,45946.3,29.5,108,0,0,0
2026-01-09,Strawberry,1079,45850.65,27.2,100,0,0,0
2026-01-10,Strawberry,1207,56946.93,26.7,126,0,0,0
2026-01-11,Strawberry,1145,50626.12,27.5,120,0,0,0
2026-01-12,Strawberry,996,43738.01,25.7,104,0,0,0
2026-01-13,Strawberry,1039,43890.86,27.9,98,0,0,0
2026-01-14,Strawberry,1133,47294.04,29.3,110,0,0,0
2026-01-15,Strawberry,1015,42529.4,27.9,104,0,0,0
2026-01-16,Strawberry,1135,49508.88,29.4,102,0,0,0
2026-01-17,Strawberry,1180,53197.34,30.7,115,0,0,0
2026-01-18,Strawberry,1236,51822.55,30.6,116,0,0,0
2026-01-19,Strawberry,1022,44586.23,28.9,106,0,0,0
2026-01-20,Strawberry,1092,48167.45,27.6,100,0,0,0
2026-01-21,Strawberry,937,39802.6,27.9,101,0,0,0
2026-01-22,Strawberry,1174,51488.09,31.5,102,0,0,0
2026-01-23,Strawberry,924,40940.05,29.5,106,0,0,0
2026-01-24,Strawberry,1295,54777.8,29.6,127,0,0,0
2026-01-25,Strawberry,1225,54262.18,31.7,120,0,0,0
2026-01-26,Strawberry,1214,53790.5,29.6,109,0,1,0
2026-01-27,Strawberry,1135,52356.64,31.4,108,0,0,0
2026-01-28,Strawberry,1142,50092.29,31.1,104,0,0,0
2026-01-29,Strawberry,1165,51245.71,30.3,111,0,0,0
2026-01-30,Strawberry,1111,49409.92,29.7,110,0,0,0
2026-01-31,Strawberry,1246,53582.35,30.0,123,0,0,0
2026-02-01,Strawberry,1245,56467.89,30.8,123,0,0,0
2026-02-02,Strawberry,1107,49963.04,32.6,108,0,0,0
2026-02-03,Strawberry,1101,48685.34,30.9,99,0,0,0
2026-02-04,Strawberry,1201,53292.88,34.8,110,0,0,0
2026-02-05,Strawberry,992,42349.63,31.2,101,0,0,0
2026-02-06,Strawberry,1036,45199.21,31.0,96,0,0,0
2026-02-07,Strawberry,1242,57859.61,30.8,120,0,0,0
2026-02-08,Strawberry,1286,56529.38,32.3,121,0,0,0
2026-02-09,Strawberry,1115,48357.91,30.2,102,0,0,0
2026-02-10,Strawberry,1072,43995.89,29.8,105,0,0,0
2026-02-11,Strawberry,1129,53452.16,31.5,109,0,0,0
2026-02-12,Strawberry,1288,58136.76,33.5,111,0,0,0
2026-02-13,Strawberry,1090,48136.07,32.0,109,0,0,0
2026-02-14,Strawberry,1245,53497.16,30.8,125,0,0,0
2026-02-15,Strawberry,1211,50639.98,32.5,123,0,0,0
2026-02-16,Strawberry,1090,48317.97,30.3,102,0,0,0
2026-02-17,Strawberry,1201,53940.03,33.7,109,0,0,0
2026-02-18,Strawberry,1177,52452.0,32.5,110,0,0,0
2026-02-19,Strawberry,1109,48287.32,34.1,97,0,0,0
2026-02-20,Strawberry,1095,50497.84,34.0,112,0,0,0
2026-02-21,Strawberry,1248,54316.32,30.6,120,0,0,0
2026-02-22,Strawberry,1305,59483.29,30.1,127,0,0,0
2026-02-23,Strawberry,1110,51650.51,31.9,106,0,0,0
2026-02-24,Strawberry,1040,44066.51,28.4,103,0,0,0
2026-02-25,Strawberry,1087,47933.12,32.3,106,0,0,0
2026-02-26,Strawberry,1122,49089.02,33.7,106,0,0,0
2026-02-27,Strawberry,1135,49172.17,32.8,100,0,0,0
2026-02-28,Strawberry,1430,60751.4,34.8,127,0,0,0
2026-03-01,Strawberry,1266,58081.75,32.4,120,0,0,0
2026-03-02,Strawberry,1141,50073.59,35.2,102,0,0,0
2026-03-03,Strawberry,1055,47194.83,34.0,100,0,0,0
2026-03-04,Strawberry,1091,48684.24,30.2,105,0,0,0
2026-03-05,Strawberry,1176,52247.1,33.0,106,0,0,0
2026-03-06,Strawberry,1145,53331.07,32.3,107,0,0,0
2026-03-07,Strawberry,1349,58295.32,34.5,130,0,0,0
2026-03-08,Strawberry,1282,58842.39,33.0,125,0,0,0
2026-03-09,Strawberry,1200,53201.22,34.7,106,0,0,0
2026-03-10,Strawberry,1146,50324.23,34.5,102,0,0,0
2026-03-11,Strawberry,1038,43987.79,34.4,105,0,0,0
2026-03-12,Strawberry,1234,55374.66,33.4,108,0,0,0
2026-03-13,Strawberry,1210,52168.95,33.7,107,0,0,0
2026-03-14,Strawberry,1402,62513.43,33.4,121,0,0,0
2026-03-15,Strawberry,1353,59023.17,32.6,125,0,0,0
2026-03-16,Strawberry,1152,50069.28,32.9,105,0,0,0
2026-03-17,Strawberry,1135,49631.47,33.0,102,0,0,0
2026-03-18,Strawberry,1190,53612.29,33.3,109,0,0,0
2026-03-19,Strawberry,1145,48587.07,34.6,107,0,0,0
2026-03-20,Strawberry,1107,48867.5,32.9,108,0,0,0
2026-03-21,Strawberry,1349,58396.02,32.4,119,0,0,0
2026-03-22,Strawberry,1341,61769.63,32.6,121,0,0,0
2026-03-23,Strawberry,1204,49706.34,33.3,107,0,0,0
2026-03-24,Strawberry,1115,48896.93,36.9,118,0,0,0
2026-03-25,Strawberry,1123,50779.41,32.9,107,0,0,0
2026-03-26,Strawberry,1145,51264.14,33.8,104,0,0,0
2026-03-27,Strawberry,1215,52289.18,32.2,101,0,0,0
2026-03-28,Strawberry,1384,64576.31,33.8,124,0,0,0
2026-03-29,Strawberry,1298,56335.22,34.9,120,0,0,0
2026-03-30,Strawberry,1183,50124.32,33.6,101,0,0,0
2026-03-31,Strawberry,1220,54483.32,36.2,115,0,0,0
2026-04-01,Strawberry,1120,47453.44,32.2,110,0,0,0
2026-04-02,Strawberry,1142,51874.8,33.6,106,0,0,0
2026-04-03,Strawberry,1105,51297.58,32.8,115,0,0,0
2026-04-04,Strawberry,1314,57138.51,32.5,126,0,0,0
2026-04-05,Strawberry,1475,64004.26,35.2,132,0,0,0
2026-04-06,Strawberry,1120,47354.21,34.3,105,0,0,0
2026-04-07,Strawberry,1070,47005.6,33.3,109,0,0,0
2026-04-08,Strawberry,1199,50243.72,36.2,112,0,0,0
2026-04-09,Strawberry,1214,53027.06,34.6,99,0,0,0
2026-04-10,Strawberry,1248,54723.85,36.7,101,0,0,0
2026-04-11,Strawberry,1374,61849.52,33.4,120,0,0,0
2026-04-12,Strawberry,1414,60086.81,36.6,130,0,0,0
2026-04-13,Strawberry,1114,51489.46,31.8,114,0,0,0
2026-04-14,Strawberry,1177,52954.42,34.6,109,0,0,0
2026-04-15,Strawberry,1203,52672.2,33.8,106,0,0,0
2026-04-16,Strawberry,1155,51667.04,32.6,110,0,0,0
2026-04-17,Strawberry,1232,57066.14,33.1,103,0,0,0
2026-04-18,Strawberry,1380,63581.42,35.1,124,0,0,0
2026-04-19,Strawberry,1444,63432.73,33.2,123,0,0,0
2026-04-20,Strawberry,1229,57894.04,36.3,102,0,0,0
2026-04-21,Strawberry,1112,50733.35,33.7,107,0,0,0
2026-04-22,Strawberry,1089,50459.19,32.4,107,0,0,0
2026-04-23,Strawberry,1145,53017.92,35.3,107,0,0,0
